person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,total_debt,home_MORTGAGE,home_OTHER,home_OWN,home_RENT,intent_DEBTCONSOLIDATION,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,free_cash_flow,net_income_after_total_debt,risk_emp_debt,adjusted_loan_to_income
21,35004,1,0,3600,8,0,0.1,0,2,36,0.102845389,8698.837041,0.351355189,12298.83704,1,0,0,0,0,0,0,0,0,1,31503.6,22705.16296,0.05,0.009829205
22,66000,0,2,3300,14.65,0,0.05,1,2,36,0.05,5136.558013,0.127826637,8436.558013,0,0,0,1,0,0,0,0,0,1,62700,57563.44196,0.05,0.00450555
21,70000,3,2,3300,13.48,0,0.05,0,4,12,0.047142857,7122.677423,0.148895392,10422.67742,0,0,0,1,0,0,0,0,1,0,66500,59577.32256,0.0125,0.004225685
21,90000,2,1,3300,11.71,0,0.04,0,4,24,0.036666667,24264.14082,0.306268231,27564.14082,0,0,0,1,0,0,0,0,0,1,86400,62435.85921,0.013333333,0.003214238
24,35004,6,0,18225,9.63,1,0.52,0,3,60,0.520654782,3971.670932,0.634118127,22196.67093,0,1,0,0,0,0,0,1,0,0,16801.92,12807.32908,0.074285714,0.049760349
25,37000,2,1,3325,11.49,0,0.09,0,3,60,0.089864865,2167.224665,0.148438504,5492.224665,0,0,0,1,0,0,0,0,0,1,33670,31507.77535,0.03,0.008543343
22,35004,0,1,8400,10.39,0,0.24,0,2,60,0.239972575,4667.962442,0.373327689,13067.96244,1,0,0,0,0,0,0,0,0,1,26603.04,21936.03757,0.24,0.022934811
24,30000,2,2,3350,14.72,0,0.11,1,2,36,0.111666667,8634.59959,0.399486653,11984.59959,0,0,0,1,1,0,0,0,0,0,26700,18015.40041,0.036666667,0.010831974
25,36000,8,0,3350,7.9,0,0.09,0,4,60,0.093055556,7946.011283,0.313778091,11296.01128,0,0,0,1,0,0,0,0,1,0,32760,24703.98872,0.01,0.008869781
24,77300,4,0,3350,7.49,0,0.04,0,3,60,0.043337646,15069.58608,0.238287013,18419.58608,0,0,0,1,0,0,0,0,1,0,74208,58880.4139,0.008,0.003850366
21,33000,5,2,3375,13.49,0,0.1,1,3,24,0.102272727,9068.807955,0.37708509,12443.80796,0,0,0,1,0,0,0,0,0,1,29700,20556.19203,0.016666667,0.009829858
25,11000,3,1,3400,10.99,1,0.31,0,2,12,0.309090909,2654.464763,0.550405888,6054.464763,0,0,0,1,0,0,0,1,0,0,7590,4945.535232,0.0775,0.033215076
23,24290,0,0,3400,7.51,0,0.14,0,4,24,0.139975298,6908.846122,0.424407004,10308.84612,0,0,0,1,0,0,0,1,0,0,20889.4,13981.15387,0.14,0.013861876
22,28404,7,0,3400,8.94,0,0.12,0,3,24,0.11970145,2557.2057,0.209731224,5957.2057,0,0,0,1,0,1,0,0,0,0,24995.52,22446.79431,0.015,0.01167327
25,35138,3,1,1000,10.99,0,0.03,0,3,24,0.028459218,9313.427902,0.293512092,10313.4279,1,0,0,0,1,0,0,0,0,0,34083.86,24824.57211,0.0075,0.00271893
26,29000,0,3,3400,15.62,1,0.12,1,4,36,0.117241379,7839.670131,0.387574832,11239.67013,0,0,0,1,0,0,1,0,0,0,25520,17760.32987,0.12,0.011410258
23,40000,0,0,3400,6.92,0,0.09,0,3,36,0.085,4306.564437,0.192664111,7706.564437,0,0,0,1,0,0,0,0,0,1,36400,32293.43556,0.09,0.008021396
23,51996,0,5,3400,17.58,1,0.07,0,4,12,0.065389645,15564.58022,0.364731522,18964.58022,0,0,0,1,0,0,1,0,0,0,48356.28,33031.41978,0.07,0.006021733
22,29280,0,2,12000,11.66,1,0.41,1,3,60,0.409836066,3690.823374,0.535888776,15690.82337,1,0,0,0,0,1,0,0,0,0,17275.2,13589.17664,0.41,0.039849125
23,35292,7,0,2100,7.51,0,0.06,0,2,36,0.05950357,8913.519615,0.312068447,11013.51962,1,0,0,0,0,1,0,0,0,0,33174.48,24278.48037,0.0075,0.005682463
24,60000,5,3,3400,15.31,0,0.06,0,2,60,0.056666667,4027.730602,0.12379551,7427.730602,0,0,0,1,0,0,1,0,0,0,56400,52572.2694,0.01,0.005150524
23,80004,2,0,3400,8.49,0,0.04,0,3,12,0.042497875,21175.4526,0.307177799,24575.4526,0,0,0,1,1,0,0,0,0,0,76803.84,55428.54737,0.013333333,0.003764257
23,35352,4,0,6500,5.42,0,0.18,0,2,60,0.183865128,8121.456845,0.413596313,14621.45684,1,0,0,0,0,1,0,0,0,0,28988.64,20730.54314,0.036,0.017555877
25,29360,5,1,8875,12.69,1,0.3,0,3,60,0.302282016,5838.469788,0.501139979,14713.46979,1,0,0,0,0,0,0,0,1,0,20552,14646.53022,0.05,0.029383649
22,35360,6,0,9600,5.99,0,0.27,0,4,36,0.271493213,3387.437584,0.367291787,12987.43758,1,0,0,0,0,1,0,0,0,0,25812.8,22372.56241,0.038571429,0.025922253
24,114750,1,1,3400,12.21,1,0.03,0,4,60,0.02962963,7561.164912,0.095522134,10961.16491,0,0,0,1,0,0,0,1,0,0,111307.5,103788.8351,0.015,0.002543202
21,35360,2,3,12250,15.31,0,0.35,0,4,12,0.346436652,3063.057821,0.43306159,15313.05782,1,0,0,0,0,1,0,0,0,0,22984,20046.94218,0.116666667,0.033077875
25,35360,9,0,10000,8.94,0,0.28,0,2,24,0.28280543,7328.649777,0.490063625,17328.64978,1,0,0,0,0,0,0,1,0,0,25459.2,18031.35022,0.028,0.027002347
26,14000,8,1,3450,12.69,1,0.25,0,3,36,0.246428571,1896.409868,0.381886419,5346.409868,0,0,0,1,0,0,1,0,0,0,10500,8653.590134,0.027777778,0.025812461
25,25000,5,1,3450,11.99,1,0.14,0,4,36,0.138,6384.256298,0.393370252,9834.256298,0,0,0,1,0,0,1,0,0,0,21500,15165.7437,0.023333333,0.01362738
22,12000,1,3,3500,15.65,1,0.29,1,2,60,0.291666667,2079.993335,0.464999445,5579.993335,0,0,0,1,0,1,0,0,0,0,8520,6420.00666,0.145,0.031052334
23,35375,7,0,5600,6.76,0,0.16,0,3,36,0.158303887,7606.515778,0.373329068,13206.51578,1,0,0,0,1,0,0,0,0,0,29715,22168.48422,0.02,0.01511429
22,12996,2,0,3500,8.59,1,0.27,0,4,36,0.269313635,2653.371906,0.473481987,6153.371906,0,0,0,1,0,0,0,1,0,0,9487.08,6842.628097,0.09,0.028431183
21,13500,0,1,3500,9.96,1,0.26,0,2,24,0.259259259,2017.866441,0.408730847,5517.866441,0,0,0,1,0,0,0,0,0,1,9990,7982.133566,0.26,0.027260264
21,15600,2,3,3500,16.07,1,0.22,0,3,60,0.224358974,3022.855945,0.418131791,6522.855945,0,0,0,1,0,0,0,0,1,0,12168,9077.14406,0.073333333,0.023237377
21,29400,0,1,12000,11.83,1,0.41,0,4,24,0.408163265,7186.157501,0.652590391,19186.1575,1,0,0,0,0,0,0,1,0,0,17346,10213.8425,0.41,0.0396707
22,17280,0,3,3500,15.31,1,0.2,1,4,60,0.202546296,4143.764325,0.442347473,7643.764325,0,0,0,1,0,1,0,0,0,0,13824,9636.235667,0.2,0.020758303
26,29400,4,0,12000,9.32,1,0.41,0,4,24,0.408163265,5288.043635,0.588028695,17288.04364,1,0,0,0,0,0,0,1,0,0,17346,12111.95637,0.082,0.0396707
22,18000,0,2,3500,13.48,1,0.19,1,2,36,0.194444444,2389.481999,0.327193444,5889.481999,0,0,0,1,0,0,0,0,0,1,14580,12110.51801,0.19,0.01984495
21,18456,2,2,3500,13.35,1,0.19,1,2,36,0.189640225,3964.884074,0.404469228,7464.884074,0,0,0,1,0,0,0,1,0,0,14949.36,10991.11593,0.063333333,0.019305343
24,19000,4,0,3500,7.88,1,0.18,0,2,24,0.184210526,4541.725787,0.423248726,8041.725787,0,0,0,1,0,0,0,1,0,0,15580,10958.27421,0.036,0.018697311
22,20000,5,2,3500,13.11,0,0.17,0,3,36,0.175,3704.942086,0.360247104,7204.942086,0,0,0,1,0,1,0,0,0,0,16600,12795.05792,0.028333333,0.017670454
25,20000,0,2,3500,10.28,0,0.17,1,2,24,0.175,3367.851117,0.343392556,6867.851117,0,0,0,1,0,0,0,0,0,1,16600,13132.14888,0.17,0.017670454
23,35500,8,0,9000,7.49,0,0.25,0,3,60,0.253521127,3953.084779,0.364875628,12953.08478,1,0,0,0,0,1,0,0,0,0,26625,22546.91521,0.027777778,0.024197144
24,35500,4,0,14500,7.49,0,0.41,0,3,36,0.408450704,5396.747646,0.560471765,19896.74765,1,0,0,0,1,0,0,0,0,0,20945,15603.25234,0.082,0.038984287
22,20400,1,0,3500,6.99,0,0.17,0,2,36,0.171568627,3069.838142,0.322050889,6569.838142,0,0,0,1,0,0,0,0,0,1,16932,13830.16186,0.085,0.017289405
22,35500,0,2,4000,12.53,0,0.11,0,2,36,0.112676056,1804.702648,0.163512751,5804.702648,1,0,0,0,0,1,0,0,0,0,31595,29695.29734,0.11,0.010754286
23,35500,0,2,3000,11.28,0,0.08,1,3,36,0.084507042,1840.477536,0.13635148,4840.477536,1,0,0,0,0,0,0,1,0,0,32660,30659.52246,0.08,0.008065715
22,21600,2,3,3500,15.31,1,0.16,0,2,36,0.162037037,5833.741892,0.43211768,9333.741892,0,0,0,1,0,0,0,1,0,0,18144,12266.25811,0.053333333,0.016235371
21,21600,2,0,3500,7.51,0,0.16,0,2,24,0.162037037,1480.505093,0.230578939,4980.505093,0,0,0,1,1,0,0,0,0,0,18144,16619.49492,0.053333333,0.016235371
22,22292,5,3,3500,16.49,1,0.16,0,3,36,0.157006998,1885.90457,0.241607059,5385.90457,0,0,0,1,1,0,0,0,0,0,18725.28,16906.09544,0.026666667,0.015681838
22,29554,4,0,5775,5.42,1,0.2,0,3,12,0.195405021,3520.328919,0.314520164,9295.328919,1,0,0,0,1,0,0,0,0,0,23643.2,20258.67107,0.04,0.018982404
22,23000,3,1,3500,10.37,0,0.15,0,4,60,0.152173913,4495.175415,0.347616322,7995.175415,0,0,0,1,1,0,0,0,0,0,19550,15004.82459,0.0375,0.015151795
24,35640,1,2,10000,13.49,0,0.28,1,3,36,0.280583614,3687.361652,0.38404494,13687.36165,1,0,0,0,1,0,0,0,0,0,25660.8,21952.63834,0.14,0.026770048
24,24000,2,3,3500,15.65,1,0.15,1,3,24,0.145833333,6620.69173,0.421695489,10120.69173,0,0,0,1,0,0,1,0,0,0,20400,13879.30826,0.05,0.0144592
23,35808,3,0,8700,7.51,0,0.24,0,2,36,0.242962466,6088.832772,0.413003596,14788.83277,1,0,0,0,0,1,0,0,0,0,27214.08,21019.16723,0.06,0.023170277
26,24000,0,1,3500,10.71,0,0.15,0,4,36,0.145833333,6379.044971,0.411626874,9879.044971,0,0,0,1,0,0,0,0,0,1,20400,14120.95502,0.15,0.0144592
22,24240,3,1,3500,9.99,0,0.14,0,3,36,0.144389439,3668.959671,0.295749161,7168.959671,0,0,0,1,0,0,0,0,0,1,20846.4,17071.04034,0.035,0.01430193
22,35900,6,2,6000,15.27,0,0.17,0,3,36,0.167130919,2023.200628,0.223487483,8023.200628,1,0,0,0,0,0,0,0,1,0,29797,27876.79936,0.024285714,0.015934652
23,26000,0,0,3500,6.91,0,0.13,0,3,36,0.134615385,3716.393496,0.277553596,7216.393496,0,0,0,1,1,0,0,0,0,0,22620,18783.6065,0.13,0.013241869
22,26400,1,2,3500,15.27,0,0.13,0,3,36,0.132575758,6457.09815,0.377162809,9957.09815,0,0,0,1,0,1,0,0,0,0,22968,16442.90184,0.065,0.013021679
21,26400,6,0,3500,8.49,1,0.13,0,3,36,0.132575758,7909.61281,0.432182303,11409.61281,0,0,0,1,1,0,0,0,0,0,22968,14990.3872,0.018571429,0.013021679
22,36000,0,2,11625,13.49,0,0.32,0,2,36,0.322916667,5632.973106,0.479388142,17257.97311,1,0,0,0,0,1,0,0,0,0,24480,18742.02689,0.32,0.030779465
25,27600,4,1,3500,10.99,0,0.13,0,4,36,0.126811594,5348.170044,0.320585871,8848.170044,0,0,0,1,0,0,0,0,0,1,24012,18751.82996,0.026,0.012401375
22,28800,0,0,3500,7.49,0,0.12,0,2,36,0.121527778,6034.48973,0.331058671,9534.48973,0,0,0,1,0,0,0,0,0,1,25344,19265.51028,0.12,0.011835394
23,36000,7,1,11300,12.69,0,0.31,0,2,36,0.313888889,3749.235974,0.418034333,15049.23597,1,0,0,0,0,1,0,0,0,0,24840,20950.76401,0.03875,0.029918964
21,30000,5,0,3500,7.9,0,0.12,0,2,24,0.116666667,7511.053089,0.367035103,11011.05309,0,0,0,1,0,0,0,0,1,0,26400,18988.94691,0.02,0.011316988
24,30000,0,0,3500,5.99,0,0.12,0,2,36,0.116666667,4731.410128,0.274380338,8231.410128,0,0,0,1,0,0,0,1,0,0,26400,21768.58986,0.12,0.011316988
22,30000,3,2,3500,14.22,1,0.12,0,4,24,0.116666667,5905.192067,0.313506402,9405.192067,0,0,0,1,0,0,0,0,0,1,26400,20594.80794,0.03,0.011316988
22,30000,3,2,3500,13.92,0,0.12,0,4,12,0.116666667,7423.602833,0.364120094,10923.60283,0,0,0,1,0,0,0,1,0,0,26400,19076.39718,0.03,0.011316988
22,36000,6,0,18500,7.9,0,0.51,0,4,12,0.513888889,4367.38377,0.635205105,22867.38377,1,0,0,0,0,0,0,0,1,0,17640,13132.61622,0.072857143,0.048982375
26,30000,2,1,3500,10.99,0,0.12,0,2,24,0.116666667,6115.349254,0.320511642,9615.349254,0,0,0,1,0,0,0,0,0,1,26400,20384.65074,0.04,0.011316988
21,30000,0,0,3500,7.49,0,0.12,0,4,36,0.116666667,8190.511678,0.389683723,11690.51168,0,0,0,1,0,0,0,0,0,1,26400,18309.48831,0.12,0.011316988
25,31200,7,0,3500,6.92,0,0.11,0,3,60,0.112179487,1957.308456,0.174913733,5457.308456,0,0,0,1,0,0,0,1,0,0,27768,25742.69153,0.01375,0.010840477
24,36000,2,1,5200,9.91,0,0.14,0,3,24,0.144444444,2367.948537,0.210220793,7567.948537,1,0,0,0,0,0,0,0,0,1,30960,28432.05145,0.046666667,0.013768019
21,33000,0,1,3500,11.71,0,0.11,0,4,12,0.106060606,5772.452915,0.280983422,9272.452915,0,0,0,1,0,0,0,1,0,0,29370,23727.54707,0.11,0.010193927
26,33000,1,1,3500,10.25,0,0.11,0,2,24,0.106060606,1658.995269,0.15633319,5158.995269,0,0,0,1,0,0,0,0,0,1,29370,27841.00473,0.055,0.010193927
22,34000,0,2,3500,14.27,0,0.1,1,3,12,0.102941176,6367.461243,0.290219448,9867.461243,0,0,0,1,1,0,0,0,0,0,30600,24132.53877,0.1,0.009865799
22,36000,4,1,12000,11.71,0,0.33,0,2,60,0.333333333,2871.035078,0.413084308,14871.03508,1,0,0,0,0,0,0,1,0,0,24120,21128.96491,0.066,0.031772351
25,36000,1,0,5100,8.9,0,0.14,0,4,36,0.141666667,5895.901759,0.305441716,10995.90176,1,0,0,0,0,0,0,1,0,0,30960,25004.09822,0.07,0.013503249
26,34200,1,2,3500,12.84,0,0.1,0,4,36,0.102339181,3979.026949,0.218684999,7479.026949,0,0,0,1,0,0,0,1,0,0,30780,26720.97303,0.05,0.009802594
24,35000,7,0,3500,6.99,0,0.1,0,2,24,0.1,9914.396087,0.38326846,13414.39609,0,0,0,1,0,1,0,0,0,0,31500,21585.6039,0.0125,0.009557368
21,35000,0,1,3500,9.62,0,0.1,0,2,12,0.1,9004.14324,0.357261235,12504.14324,0,0,0,1,0,0,0,1,0,0,31500,22495.85678,0.1,0.009557368
24,36000,5,0,5600,7.9,0,0.16,0,2,36,0.155555556,4859.542299,0.290542842,10459.5423,1,0,0,0,0,0,0,0,0,1,30240,25540.45769,0.026666667,0.014827097
25,35000,6,1,3500,11.58,0,0.1,0,3,36,0.1,4061.087761,0.216031079,7561.087761,0,0,0,1,0,0,0,0,1,0,31500,27438.91224,0.014285714,0.009557368
21,35000,3,2,3500,12.53,0,0.1,1,4,36,0.1,3343.592796,0.195531223,6843.592796,0,0,0,1,1,0,0,0,0,0,31500,28156.4072,0.025,0.009557368
21,35100,1,0,3500,5.79,0,0.1,0,2,36,0.0997151,5149.510902,0.246424812,8649.510902,0,0,0,1,0,1,0,0,0,0,31590,26450.4891,0.05,0.009527541
23,35500,5,1,3500,10.99,0,0.1,0,3,36,0.098591549,3760.527713,0.204521907,7260.527713,0,0,0,1,0,1,0,0,0,0,31950,28239.4723,0.016666667,0.00941
25,36000,3,0,3500,6.62,0,0.1,0,3,24,0.097222222,9798.481161,0.369402254,13298.48116,0,0,0,1,0,0,0,0,0,1,32400,22701.51886,0.025,0.009266936
21,36000,5,1,1000,12.42,0,0.03,0,2,24,0.027777778,4308.968241,0.14747134,5308.968241,1,0,0,0,0,0,0,1,0,0,34920,30691.03176,0.005,0.002647696
22,36000,3,0,5250,7.49,0,0.15,0,4,60,0.145833333,7957.36865,0.366871351,13207.36865,1,0,0,0,0,1,0,0,0,0,30600,22792.63136,0.0375,0.013900404
23,30000,4,1,3500,11.49,1,0.12,0,2,60,0.116666667,2757.126942,0.208570898,6257.126942,0,0,0,1,0,0,0,1,0,0,26400,23742.87306,0.024,0.011316988
21,38000,5,1,3500,10.59,0,0.09,0,3,60,0.092105263,8101.813677,0.305310886,11601.81368,0,0,0,1,0,0,0,0,0,1,34580,26398.18633,0.015,0.008734192
26,36000,6,0,5175,6.03,0,0.14,0,4,24,0.14375,10766.16781,0.442810217,15941.16781,1,0,0,0,0,0,0,0,1,0,30960,20058.83219,0.02,0.013701827
22,38400,4,2,3500,13.99,0,0.09,0,3,24,0.091145833,4983.687888,0.220929372,8483.687888,0,0,0,1,0,1,0,0,0,0,34944,29916.31212,0.018,0.008634637
22,39000,6,1,3500,9.91,0,0.09,0,4,60,0.08974359,1960.93624,0.140024006,5460.93624,0,0,0,1,0,0,0,1,0,0,35490,33539.06377,0.012857143,0.008489328
22,39336,6,0,3500,5.42,0,0.09,0,2,60,0.088977019,8583.403259,0.307184342,12083.40326,0,0,0,1,0,0,0,0,0,1,35795.76,27252.59672,0.012857143,0.008409989
24,40000,3,0,3500,7.9,0,0.09,0,4,24,0.0875,4036.951264,0.188423782,7536.951264,0,0,0,1,0,1,0,0,0,0,36400,32463.04872,0.0225,0.008257319
23,40000,2,1,3500,11.99,0,0.09,0,4,36,0.0875,8018.945826,0.287973646,11518.94583,0,0,0,1,0,0,0,0,0,1,36400,28481.05416,0.03,0.008257319
23,40000,4,2,3500,13.23,0,0.09,1,2,24,0.0875,2957.427516,0.161435688,6457.427516,0,0,0,1,0,0,0,0,1,0,36400,33542.57248,0.018,0.008257319
24,40000,0,1,3500,10.99,0,0.09,0,2,60,0.0875,2069.407422,0.139235186,5569.407422,0,0,0,1,0,0,0,0,0,1,36400,34430.59256,0.09,0.008257319
24,36000,8,3,3600,16.77,0,0.1,1,2,12,0.1,5406.689841,0.250185829,9006.689841,1,0,0,0,0,0,0,0,1,0,32400,26993.31016,0.011111111,0.009531705
26,30000,4,0,8000,6.62,1,0.27,0,4,24,0.266666667,2343.256812,0.344775227,10343.25681,1,0,0,0,1,0,0,0,0,0,21900,19656.74319,0.054,0.0258674
21,41000,4,1,3500,10.75,0,0.09,0,3,24,0.085365854,3214.343034,0.163764464,6714.343034,0,0,0,1,0,1,0,0,0,0,37310,34285.65698,0.018,0.008037193
24,36000,5,1,8000,10.65,0,0.22,0,2,36,0.222222222,5204.511215,0.366791978,13204.51122,0,0,1,0,0,0,0,0,1,0,28080,22795.48879,0.036666667,0.021181568
25,42000,0,0,3500,5.42,0,0.08,0,4,12,0.083333333,9017.960847,0.298046687,12517.96085,0,0,0,1,0,0,0,0,0,1,38640,29482.03915,0.08,0.007828071
23,30000,4,1,4800,10.65,1,0.16,0,3,12,0.16,7448.269418,0.408275647,12248.26942,1,0,0,0,1,0,0,0,0,0,25200,17751.73059,0.032,0.01552044
26,42000,3,1,3500,10.74,0,0.08,0,4,36,0.083333333,11959.57204,0.368085049,15459.57204,0,0,0,1,0,0,0,0,1,0,38640,26540.42794,0.02,0.007828071
21,42000,5,1,3500,10.37,0,0.08,0,4,60,0.083333333,4518.118103,0.190907574,8018.118103,0,0,0,1,1,0,0,0,0,0,38640,33981.88189,0.013333333,0.007828071
22,36000,4,0,7275,6.03,0,0.2,0,3,36,0.202083333,3450.573408,0.297932595,10725.57341,1,0,0,0,0,0,0,1,0,0,28800,25274.42658,0.04,0.019261988
24,36000,4,0,14775,6.62,0,0.41,0,4,36,0.410416667,6998.466119,0.604818503,21773.46612,1,0,0,0,0,0,1,0,0,0,21240,14226.53389,0.082,0.039119708
24,42000,1,0,3500,7.49,0,0.08,0,3,36,0.083333333,8965.694576,0.296802252,12465.69458,0,0,0,1,0,0,0,0,1,0,38640,29534.30542,0.04,0.007828071
26,36000,5,0,4000,7.49,0,0.11,0,3,36,0.111111111,4325.765792,0.231271272,8325.765792,1,0,0,0,0,0,0,0,1,0,32040,27674.23421,0.018333333,0.010590784
26,42500,2,2,3500,12.61,0,0.08,1,4,12,0.082352941,6823.922441,0.242915822,10323.92244,0,0,0,1,0,1,0,0,0,0,39100,32176.07756,0.026666667,0.007727386
21,42500,0,1,3500,11.86,0,0.08,0,4,36,0.082352941,12281.62892,0.371332445,15781.62892,0,0,0,1,0,1,0,0,0,0,39100,26718.37109,0.08,0.007727386
22,36000,6,1,1000,9.99,0,0.03,0,3,36,0.027777778,5462.84576,0.179523493,6462.84576,1,0,0,0,0,0,0,1,0,0,34920,29537.15425,0.004285714,0.002647696
24,44000,3,1,3500,12.69,0,0.08,0,2,24,0.079545455,2674.585312,0.140331484,6174.585312,0,0,0,1,0,1,0,0,0,0,40480,37825.4147,0.02,0.00743974
23,45000,3,1,3500,10.59,0,0.08,0,4,12,0.077777778,10269.82915,0.305996203,13769.82915,0,0,0,1,0,1,0,0,0,0,41400,31230.17086,0.02,0.007259155
23,39000,3,1,3500,11.86,1,0.09,0,4,36,0.08974359,7673.904396,0.286510369,11173.9044,0,0,0,1,0,1,0,0,0,0,35490,27826.09561,0.0225,0.008489328
22,45000,0,1,3500,12.53,0,0.08,0,3,36,0.077777778,10561.46311,0.312476958,14061.46311,0,0,0,1,0,0,0,1,0,0,41400,30938.53689,0.08,0.007259155
25,30000,3,0,12000,5.99,1,0.4,0,4,36,0.4,8007.832017,0.666927734,20007.83202,1,0,0,0,0,0,1,0,0,0,18000,9992.16798,0.1,0.0388011
25,47000,6,1,3500,9.99,0,0.07,0,3,36,0.074468085,9399.284422,0.27445286,12899.28442,0,0,0,1,0,0,0,1,0,0,43710,34100.71558,0.01,0.006922161
25,36000,2,0,8400,5.99,0,0.23,0,3,60,0.233333333,8964.109553,0.482336376,17364.10955,0,0,1,0,0,0,0,1,0,0,27720,18635.89046,0.076666667,0.022240646
24,30000,4,3,10000,15.99,1,0.33,1,2,36,0.333333333,5320.962592,0.510698753,15320.96259,1,0,0,0,0,0,0,1,0,0,20100,14679.03741,0.066,0.03233425
25,36000,0,0,5600,7.49,0,0.16,0,4,60,0.155555556,5501.94766,0.308387435,11101.94766,1,0,0,0,0,0,0,1,0,0,30240,24898.05234,0.16,0.014827097
26,36000,2,0,7000,7.49,0,0.19,0,2,60,0.194444444,4317.606991,0.314377972,11317.60699,1,0,0,0,0,0,0,0,1,0,29160,24682.39301,0.063333333,0.018533872
23,47496,7,1,3500,12.69,0,0.07,0,3,36,0.073690416,2579.541233,0.128001121,6079.541233,0,0,0,1,1,0,0,0,0,0,44171.28,41416.45876,0.00875,0.006843196
23,48000,7,2,3500,13.98,0,0.07,0,4,36,0.072916667,12288.43973,0.328925828,15788.43973,0,0,0,1,1,0,0,0,0,0,44640,32211.56026,0.00875,0.006764711
25,48000,8,2,3500,13.16,0,0.07,0,3,36,0.072916667,5276.403681,0.182841743,8776.403681,0,0,0,1,1,0,0,0,0,0,44640,39223.59634,0.007777778,0.006764711
23,36000,7,1,2000,11.49,0,0.06,0,2,36,0.055555556,7309.974028,0.25861039,9309.974028,1,0,0,0,0,1,0,0,0,0,33840,26690.02596,0.0075,0.005295392
23,48562,4,0,3500,8,0,0.07,0,2,36,0.072072814,5231.728435,0.179805783,8731.728435,0,0,0,1,0,0,0,0,0,1,45162.66,39830.27157,0.014,0.006679211
22,50000,2,1,3500,10.99,0,0.07,0,3,24,0.07,7084.026414,0.211680528,10584.02641,0,0,0,1,0,0,0,0,0,1,46500,39415.9736,0.023333333,0.006469622
22,36000,0,1,12375,10.99,0,0.34,0,3,24,0.34375,9374.304619,0.604147351,21749.30462,1,0,0,0,0,1,0,0,0,0,23760,14250.69536,0.34,0.032765237
22,50250,6,0,3500,7.14,0,0.07,0,4,60,0.069651741,4555.725781,0.160312951,8055.725781,0,0,0,1,0,0,0,0,0,1,46732.5,42194.27421,0.01,0.006434468
22,51996,4,1,3500,9.62,0,0.07,0,2,24,0.06731287,2798.586861,0.121135989,6298.586861,0,0,0,1,0,0,0,0,1,0,48356.28,45697.41312,0.014,0.006198843
23,36000,7,1,11000,10.99,0,0.31,0,3,36,0.305555556,6741.49234,0.492819232,17741.49234,1,0,0,0,0,1,0,0,0,0,24840,18258.50765,0.03875,0.029124655
24,45996,9,1,3500,12.21,1,0.08,0,2,36,0.076093573,9098.275277,0.273899367,12598.27528,0,0,0,1,0,0,0,0,1,0,42316.32,33397.72472,0.008,0.007087484
24,52000,4,0,3500,7.68,0,0.07,0,2,36,0.067307692,13471.48087,0.326374632,16971.48087,0,0,0,1,1,0,0,0,0,0,48360,35028.51914,0.014,0.006198322
23,52692,4,2,3500,12.23,0,0.07,1,4,36,0.066423746,3868.854357,0.139847688,7368.854357,0,0,0,1,0,1,0,0,0,0,49003.56,45323.14562,0.014,0.006109482
23,36000,6,2,14000,12.99,0,0.39,1,3,60,0.388888889,1894.727656,0.441520213,15894.72766,1,0,0,0,0,0,0,0,1,0,21960,20105.27233,0.055714286,0.037067743
25,54084,5,1,3500,9.25,0,0.06,0,2,60,0.064714148,2718.519325,0.114978909,6218.519325,0,0,0,1,0,0,1,0,0,0,50838.96,47865.48069,0.01,0.005937997
21,36000,5,0,2800,6.99,0,0.08,0,2,12,0.077777778,6771.729694,0.26588138,9571.729694,1,0,0,0,0,0,0,0,1,0,33120,26428.27032,0.013333333,0.007413549
21,30000,5,2,13250,13.99,1,0.44,0,3,12,0.441666667,7672.378727,0.697412624,20922.37873,1,0,0,0,0,0,1,0,0,0,16800,9077.62128,0.073333333,0.042842882
24,55000,0,1,3500,8.88,0,0.06,0,4,36,0.063636364,14257.26844,0.322859426,17757.26844,0,0,0,1,1,0,0,0,0,0,51700,37242.73157,0.06,0.005830118
22,55000,7,1,3500,9.99,0,0.06,0,3,36,0.063636364,5175.5802,0.157737822,8675.5802,0,0,0,1,0,0,0,1,0,0,51700,46324.41979,0.0075,0.005830118
23,56000,7,2,3500,13.48,0,0.06,1,3,36,0.0625,9656.584291,0.234939005,13156.58429,0,0,0,1,1,0,0,0,0,0,52640,42843.41572,0.0075,0.005716572
22,57000,1,2,3500,12.61,0,0.06,1,2,36,0.061403509,9892.325342,0.234953076,13392.32534,0,0,0,1,0,1,0,0,0,0,53580,43607.67467,0.03,0.005607204
26,51000,3,3,3500,13.24,1,0.07,1,4,24,0.068627451,14397.1632,0.350924769,17897.1632,0,0,0,1,1,0,0,0,0,0,47430,33102.83678,0.0175,0.006331179
26,58000,0,0,3500,8.59,0,0.06,0,2,36,0.060344828,13891.25497,0.299849224,17391.25497,0,0,0,1,0,0,1,0,0,0,54520,40608.74501,0.06,0.005501791
